id,50,174,181,172,204,79,98,56,210,100,168,173,195,423,216,69,96,183,89,202,1,22,191,28,82,64,176,127,196,12,318,7,228,97,121,186,234,132,144,135,238,70,153,655,71,483,117,568,222,385,95,194,496,265,180,161,197,4,8,357,182,208,185,58,151,403,143,405,237,258,215,203,11,88,179,211,566,393,9,588,527,732,367,603,474,684,187,209,134,479,419,218,226,692,257,288,229,480,651,193,443,154,25,83,660,66,239,77,111,199,432,402,498,133,15,286,511,23,118,294,735,125,87,68,276,550,546,471,431,451,313,73,739,275,223,177,282,42,582,559,302,164,514,241,47,227,273,156,72,654,746,157,86,475,484,523,124,470,55,91,205,198,13,65,24,250,235,268,705,418,501,657,515,508,428,248,521,300,2,404,269,531,298,62,178,520,190,482,447,663,485,54,284,597,659,526,845,462,147,631
234,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,0,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,0.5,1,0,1,0.5,0,1,1,1,0,0,1,1,1,0,1,1,1,0.5,1,1,1,1,1,0,0,1,0.5,1,1,1,1,1,1,1,1,0.5,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,0,0,1,1,1,1,0,1,0.5,1,1,0.5,0.5,1,0.5,0.5,1,0.5,0,0,0.5,1,0,1,1,0,0,0,0.5,1,1,1,0,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0,1,1,1,1,1,0.5,1,0.5,1,1,0,1,0.5,1,0.5,0.5,1,1,1,1,1,1,1,0,1,0.5,1,1,1,1,1,1
417,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0,1,1,1,0.5,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,1,0.5,1,0.5,1,0.5,1,1,0.5,1,1,0.5,1,0.5,1,0.5,1,0,0.5,1,1,0.5,1,1,0.5,1,1,1,1,1,1,0.5,0.5,1,0.5,0.5,1,0,1,0.5,1,0.5,1,1,0.5,0.5,1,1,0.5,1,1,0.5,1,1,1,0.5,1,0.5,1,0.5,1,1,0.5,1,1,0.5,1,0.5,0.5,1,0.5,0.5,1,1,1,1,1,0.5,0.5,1,0.5,1,1,1,0.5,1,1,0.5,1,1,0.5,0.5,0.5,1,0,0.5,1,0,1,1,1,0,1,0.5,1,1,0.5,1,1,1,1,0.5,0.5,0.5,1,0.5,0.5,1,1,1,0.5,1,0.5,1,1,1,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1
201,1,1,0,1,1,1,1,1,0,1,0.5,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.5,1,0.5,1,1,0.5,1,1,1,0,1,1,0,1,0.5,0.5,1,1,0.5,1,1,1,1,1,0.5,1,1,0.5,1,0.5,1,1,0,0,1,1,0.5,1,1,1,0.5,1,1,1,0.5,0.5,1,0.5,1,1,1,1,1,0.5,1,1,1,0.5,1,0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,0,0.5,0.5,1,0,0.5,0.5,1,0,1,1,0,0.5,1,0,1,0,1,0.5,0,0,0,0.5,1,0.5,0.5,1,1,0.5,0,1,1,0,1,1,1,0,1,1,0,1,0.5,1,0.5,1,1,1,0.5,0.5,1,0.5,1,0.5,0.5,1,0.5,1,0.5,0.5,0.5,1,1,0.5,0.5,0.5,1,1,0.5,0.5,0,0.5,0,0.5,1,0,0.5,0,0.5,0.5,1,1,1,0.5,0.5,0.5,1,0,0.5,0.5,0.5,0,0.5,0
271,1,1,1,1,1,1,1,1,1,1,0,1,0.5,1,1,1,0.5,0.5,1,1,1,1,1,1,0.5,1,1,1,1,1,1,0.5,0.5,1,0,1,1,1,0.5,1,1,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.5,1,1,0.5,1,0.5,1,1,1,1,0.5,1,1,0.5,0.5,1,1,1,1,0.5,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,0,1,1,1,0.5,1,0.5,0,1,0.5,1,1,0,1,1,0.5,1,0,0.5,1,0.5,1,0.5,1,1,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,1,1,0.5,0.5,1,1,1,1,0.5,0.5,1,0.5,1,0.5,0.5,1,1,0.5,1,1,1,0,0,0.5,1,0.5,0.5,0,1,1,1,1,0.5,1,1,1,1,0.5,1,1,0,1,0.5,0.5
648,1,1,1,1,1,1,1,0,1,0.5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.5,1,1,0.5,0.5,1,1,1,0.5,1,1,1,0.5,1,0.5,1,0,1,0.5,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0.5,0,0.5,1,1,0.5,0,1,1,1,0.5,0.5,0,0,0.5,1,1,1,1,1,0,0.5,1,0.5,1,1,1,1,1,0.5,0.5,1,0.5,1,1,1,0.5,1,1,0.5,0.5,1,0,1,0,1,0.5,1,0.5,0.5,1,1,1,0.5,1,1,0,0,0.5,1,1,1,0.5,0,0.5,0,0.5,1,1,1,1,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0,0.5,1,0,0.5,0,1,0.5,0.5,1,0.5,1,0.5,0.5,0,1,1,0.5,0.5,0.5,0.5,1,0.5,1,0.5,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0,1,1,1,0.5,0.5,1,0,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5
385,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0.5,0.5,1,1,0.5,0.5,0.5,0,0.5,0,0.5,0,1,0.5,1,0,0.5,0.5,0.5,0.5,0,0,1,1,1,1,0.5,1,0.5,0.5,1,0.5,1,0.5,0,0.5,1,0,0.5,1,0.5,1,0,1,1,1,1,1,1,0,1,1,0,0.5,0.5,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,0.5,1,1,1,1,0,0,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0.5,1,0,0.5,1,1,1,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,1,0.5,0,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0,1,0.5,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0,0.5,0,1,0.5,0.5,1,1,1,0.5,1,0.5,0.5,1,0.5,0,1,0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,1,1,1,1,0.5,0.5,0.5,1,1,0.5,0,0.5,1
269,1,0,0,1,0,0.5,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0.5,0,1,0.5,0,1,0,1,0,0.5,1,1,0.5,0.5,0,0,0,1,0.5,1,1,0,1,1,0.5,1,0.5,0,0.5,0.5,0.5,1,1,0.5,1,0,1,0.5,0,1,1,0,1,0,1,0,1,0,0,0.5,0.5,0.5,1,0,1,1,0.5,0,1,0.5,1,0.5,1,1,1,0.5,1,1,1,1,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0.5,1,0,1,1,0,0.5,0.5,1,0.5,0.5,0,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,1,0.5,1,1,0.5,1,0.5,1,0,1,0.5,0.5,1,0,1,0.5,1,0.5,1,1,1,1,0.5,1,0.5,1,1,1,1,0.5,0.5,1,1,0,0.5,0.5,1,1,1,1,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,0,1,0.5,0,1,0.5,1
514,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,1,0.5,1,1,1,0.5,1,0.5,1,1,1,1,1,0.5,1,1,0.5,1,1,0.5,1,0.5,1,1,1,0.5,1,0.5,0,1,1,1,0.5,1,1,1,1,0.5,1,0.5,0.5,1,1,1,0.5,1,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,1,0.5,1,0.5,0.5,1,1,1,0.5,0.5,1,0.5,1,1,1,1,0.5,0.5,1,0.5,1,0.5,0,1,1,0.5,1,1,0.5,0.5,0.5,0.5,1,0.5,1,1,0.5,1,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1
64,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,0.5,0.5,0,0,0.5,0.5,0.5,1,1,1,1,0.5,0.5,1,0.5,1,0.5,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.5,1,0.5,1,0,1,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,1,0.5,1,0,1,1,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0.5,1,1,0.5,0,0.5,1,1,0.5,1,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5
