id,121,117,222,204,313,79,210,173,168,269,318,302,69,195,22,405,64,151,183,257,216,9,96,191,15,423,28,176,89,12,202,234,275,276,357,328,483,111,742,25,194,135,196,186,238,82,132,70,228,144,197,97,475,153,185,268,748,655,496,125,333,427,118,265,282,182,435,603,180,11,71,8,95,568,471,187,273,143,134,179,211,272,515,527,474,508,208,161,215,200,245,546,588,175,4,124,385,480,88,301,209,479,298,403,23,203,14,274,289,83,651,732,58,230,684,566,591,322,511,514,199,250,307,99,419,523,154,283,323,393,597,271,285,315,340,751,845,147,13,133,137,193,432,443,188,433,498,24,218,628,692,284,367,66,248,402,31,150,226,582,293,327,235,660,255,484,654,678,86,326,156,685,164,239,462,223,310,229,304,42,55,87,205,319,321,657,177,431,227,690,705,77,178,213,451,739,735,303,332,531
13,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0.5,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,0.5,1,1,1,1,0,1,1,1,1,0,1,1,0,0.5,0,1,1,0,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0,1,0.5,0.5,0,1,0.5,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,1,0.5,0,1,1,1,1,0.5,1,1,1,0,1,1,0,1,1,1,1,0.5,1,1,1,1,1,1,1,0,0,0.5,1,0.5,1,1,0.5,1,0.5,1,1,0.5,0.5,1,0,0.5,0.5,1,1,1,0,1,0.5,1,1,1,1,1,1,1,0.5,1,0.5,1,0,1,0,1,1,0,1,1,1,0.5,1,0.5,0,1,1,1,1,1
393,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,0.5,0.5,1,0.5,1,1,1,1,1,1,0.5,1,1,1,0.5,1,0.5,0,1,1,1,1,0,1,0,1,1,0.5,1,0,1,1,1,0.5,1,0.5,1,0.5,0.5,1,1,1,1,1,0.5,1,1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,1,0.5,1,1,0,0.5,0.5,1,0.5,1,0.5,0.5,0.5,1,1,0.5,1,0,1,0.5,1,0.5,1,1,1,0.5,0.5,1,1,1,0.5,1,0.5,1,0.5,1,1,1,1,0.5,1,1,1,1,0.5,0.5,0.5,1,0.5,1,1,0.5,0,1,0,1,1,1,0.5,1,0.5,0,1,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,1,1,0.5,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0,0.5,0.5,1,0.5,1,0.5,1,1,0.5,1,1,1,1,0.5,0.5,1,0.5,0.5,0,1,1,1,1,0.5,0.5,1,1,0.5,1,1,0.5
846,0.5,0.5,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0.5,1,0.5,1,1,0.5,1,1,1,1,1,1,1,0.5,0.5,1,0.5,1,0.5,0.5,0.5,1,1,1,1,1,0,1,1,1,0.5,1,1,0.5,0.5,1,1,1,1,1,0.5,0.5,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,0,0.5,1,1,1,0.5,1,1,1,1,0.5,0.5,1,1,1,0.5,1,1,1,0.5,1,1,0.5,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,0.5,0.5,1,1,1,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,1,1,1,1,1,1,0.5,1,0.5,1,0.5,1,1,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,1,1,1,1,0.5,0.5,1,1,1,1,0.5,1,0.5,1,1,1,1,0,0.5,0.5,0.5
90,0.5,1,0.5,0.5,1,1,0.5,0.5,0.5,1,1,1,0,0.5,1,0.5,1,0,0.5,0.5,1,1,1,1,0.5,1,0.5,0.5,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,0.5,0.5,0.5,1,1,0.5,0.5,1,1,1,1,1,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,1,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0,0.5,1,0.5,0.5,1,0.5,0.5,1,1,0.5,1,1,1,0.5,0.5,1,1,1,0.5,1,1,1,1,0.5,0.5,1,0.5,0.5,1,1,1,1,0.5,1,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.5,1,1,1,0.5,1,0.5,1,1,0.5,1,0.5,1,0.5,1,0.5,0.5,1,1,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,0.5,1,0.5,0.5,0.5,1,1,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,1,0.5,1,1,0.5,1,0.5,1,0.5,1
151,1,0.5,1,1,0.5,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,0.5,1,1,0.5,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.5,1,1,0.5,0,1,1,1,0.5,1,1,1,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,1,0.5,1,1,0.5,0,0.5,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.5,1,0.5,1,1,1,1,1,0.5,0,0.5,1,1,0.5,0.5,0.5,1,1,1,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,1,0,1,1,1,1,1,1,0.5,1,1,0.5,0.5,1,1,0.5,0.5,1,0.5,1,1,0.5,0.5,1,0.5,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,1,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1,1,0.5,0.5,1,0.5,1,0.5,1,1,1,0.5,1,0.5,0.5,1
311,1,1,1,1,0.5,1,1,1,1,0.5,1,0.5,1,1,1,0.5,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,0.5,1,1,0.5,0.5,0,0.5,1,1,1,1,0.5,0.5,1,1,1,0.5,0.5,0.5,1,0.5,1,1,0.5,1,1,1,0.5,1,1,0,1,0.5,1,1,0.5,0.5,1,1,1,1,0.5,0.5,1,0.5,0.5,0.5,1,1,1,0.5,0,1,0.5,1,1,1,0.5,0.5,0.5,1,1,1,1,1,1,1,0.5,1,1,0.5,1,0.5,0.5,1,1,1,0.5,0.5,1,1,0.5,0.5,0.5,1,0.5,1,1,0.5,0.5,1,0.5,1,1,1,1,1,1,0.5,1,0.5,1,0.5,1,1,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,1,0.5,1,1,0.5,1,0,0.5,0.5,0.5,1,0.5,0.5,1,1,0.5,0.5,0.5,0.5,1,0.5,1,0.5,1,1,1,0.5,1,1,1,1,1,1,1,0.5,0.5,0.5
749,1,1,1,1,0.5,1,1,1,1,0.5,0.5,0.5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0.5,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.5,0.5,1,1,0.5,1,1,1,1,0.5,0.5,1,0.5,0.5,1,1,1,1,1,1,0.5,1,1,0.5,1,1,1,1,1,1,0.5,0.5,1,0.5,0.5,1,1,1,1,1,1,0.5,1,1,0.5,1,1,1,0.5,1,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0.5,1,1,1,0.5,1,0.5,1,1,0.5,1,1,0.5,1,1,1,1,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,1,1,1,1,0,0.5,1,0.5,1,0.5,1,0.5,1,1,0.5,1,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0,1,1,0.5,1,1,1,0.5,1,0.5,1,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,1,1,0.5,1,1,1,0.5,0.5,1,1,0.5,0.5,1
561,1,1,1,1,0.5,1,1,1,1,0.5,1,1,0,1,1,0,1,0,1,0.5,1,1,0,1,1,0,0,1,1,1,1,1,0.5,1,1,0.5,1,0.5,0.5,0,1,1,1,1,1,0.5,0,1,1,1,1,1,1,1,1,1,0,1,1,0.5,0.5,1,0.5,0.5,0.5,1,1,1,1,1,0,1,0,1,0.5,0.5,1,0,0.5,1,1,0.5,1,0.5,1,0.5,0.5,0.5,1,1,0.5,0,0,1,1,1,0,1,0,0.5,1,1,0.5,1,1,1,1,0.5,0.5,0.5,1,1,1,1,1,1,0.5,0.5,1,1,1,0.5,0.5,1,0.5,1,1,0.5,0.5,0,1,0.5,1,0.5,0.5,1,0.5,0.5,1,1,0.5,1,1,1,1,0,0.5,1,1,0.5,0,0,1,0.5,0.5,0.5,0,0.5,0,1,0.5,0.5,1,1,0.5,1,0.5,0,1,0.5,1,0.5,0,1,1,1,0.5,1,1,1,1,1,1,0,0.5,1,0.5,0,0.5,0.5,1,0,1,0.5,0,0,1,0.5,0.5,0
916,1,0,1,1,0.5,1,1,1,1,0.5,1,0.5,1,1,1,0,1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,0.5,1,0.5,0.5,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.5,1,0,1,0.5,1,0.5,1,0,1,0.5,1,0.5,0.5,1,1,1,0.5,0.5,1,0.5,0.5,1,1,1,1,1,0.5,0.5,1,1,0.5,0.5,1,1,0.5,0.5,0,0.5,1,1,0.5,1,1,1,0.5,1,0.5,1,0.5,1,1,1,0.5,0.5,1,0.5,1,1,1,1,1,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,0.5,0,0,1,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,1,1,0.5,0.5,1,1,1,0,1,0.5,0.5,0,1,1,0.5,1,1,1,1,1,0.5,0.5,1,0.5,0.5,1,0.5,0,1,0.5,1,0,1,1,1,1,0.5,1,0.5,1,1,1,0.5,0.5,0.5,0.5,1,1,1,0.5,0.5,1,0.5,1,1,1,1,0.5,0.5,1
18,0.5,0.5,0.5,1,0.5,1,1,0.5,1,1,1,0.5,1,1,1,0.5,1,1,0.5,0.5,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,1,0.5,1,1,0.5,1,1,1,1,1,1,1,1,1,0.5,0.5,1,1,0.5,1,1,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,1,1,1,1,0.5,1,1,1,0.5,0.5,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1,0.5,1,1,0.5,0.5,1,1,1,0.5,0.5,1,1,0.5,1,1,0.5,1,1,0.5,1,0.5,0.5,1,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,1,1,1,1,0.5,1,0.5,0.5,1,0.5,0.5,0.5,1,0.5,1,1,1,1,1,1,1,0.5,1,0.5,0.5,0.5,1,1,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,1,0.5,1,1,1,1,1,0.5,0.5,0.5
